competition,model_id,model_family,seed,params_json,cv_auc_mean,cv_auc_std,cv_auc_min,cv_auc_max,public_auc,private_auc,cv_private_gap,abs_cv_private_gap,public_private_gap,abs_public_private_gap,runtime_seconds
santander,0,lightgbm,89251,"{""n_estimators"": 900, ""learning_rate"": 0.05, ""num_leaves"": 31, ""max_depth"": 5, ""min_child_samples"": 120, ""subsample"": 0.6, ""colsample_bytree"": 0.9, ""reg_alpha"": 0.01, ""reg_lambda"": 0.0}",0.889727817292149,0.0028181407897826,0.8842717623665994,0.8919651678982187,0.89097,0.88688,0.002847817292149002,0.002847817292149002,0.004090000000000038,0.004090000000000038,95.39385604858398
santander,1,lightgbm,526479,"{""n_estimators"": 1100, ""learning_rate"": 0.05, ""num_leaves"": 127, ""max_depth"": 7, ""min_child_samples"": 80, ""subsample"": 0.8, ""colsample_bytree"": 0.5, ""reg_alpha"": 1.0, ""reg_lambda"": 0.5}",0.8891915799945662,0.0018994250805681,0.8855162694034,0.8909766309095193,0.89064,0.88812,0.0010715799945661963,0.0010715799945661963,0.0025199999999999667,0.0025199999999999667,119.81414580345154
santander,2,lightgbm,500352,"{""n_estimators"": 500, ""learning_rate"": 0.01, ""num_leaves"": 127, ""max_depth"": 7, ""min_child_samples"": 80, ""subsample"": 0.8, ""colsample_bytree"": 0.9, ""reg_alpha"": 0.1, ""reg_lambda"": 0.5}",0.8505175398967928,0.0038430716641311,0.8439677861387892,0.8558338401472692,0.84981,0.84538,0.0051375398967927755,0.0051375398967927755,0.004429999999999934,0.004429999999999934,87.00726985931396
santander,3,lightgbm,450460,"{""n_estimators"": 500, ""learning_rate"": 0.01, ""num_leaves"": 63, ""max_depth"": 9, ""min_child_samples"": 10, ""subsample"": 1.0, ""colsample_bytree"": 0.9, ""reg_alpha"": 0.01, ""reg_lambda"": 1.0}",0.8554457733918372,0.0036948798750998,0.8488313297326596,0.8602209043742148,0.85506,0.85048,0.004965773391837236,0.004965773391837236,0.0045800000000000285,0.0045800000000000285,111.96672821044922
santander,4,lightgbm,165229,"{""n_estimators"": 900, ""learning_rate"": 0.05, ""num_leaves"": 31, ""max_depth"": -1, ""min_child_samples"": 120, ""subsample"": 0.8, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.5, ""reg_lambda"": 2.0}",0.8923479710656939,0.0026430708314306,0.887471190462363,0.8950402060018421,0.89378,0.89102,0.0013279710656938226,0.0013279710656938226,0.0027599999999999847,0.0027599999999999847,172.63639092445374
santander,5,lightgbm,759899,"{""n_estimators"": 300, ""learning_rate"": 0.02, ""num_leaves"": 31, ""max_depth"": 5, ""min_child_samples"": 10, ""subsample"": 0.8, ""colsample_bytree"": 0.5, ""reg_alpha"": 0.5, ""reg_lambda"": 2.0}",0.8420292625260336,0.0035755697373782,0.8361396602313613,0.8467469412179532,0.84053,0.83816,0.00386926252603359,0.00386926252603359,0.0023699999999999832,0.0023699999999999832,124.96116995811462
santander,6,lightgbm,922527,"{""n_estimators"": 900, ""learning_rate"": 0.02, ""num_leaves"": 127, ""max_depth"": 5, ""min_child_samples"": 20, ""subsample"": 1.0, ""colsample_bytree"": 0.7, ""reg_alpha"": 0.0, ""reg_lambda"": 0.5}",0.8776059276613353,0.0035169841036893,0.8710259707576624,0.8814061475687326,,,,,,,73.84548711776733
santander,7,lightgbm,795680,"{""n_estimators"": 300, ""learning_rate"": 0.03, ""num_leaves"": 15, ""max_depth"": 7, ""min_child_samples"": 40, ""subsample"": 0.7, ""colsample_bytree"": 0.6, ""reg_alpha"": 0.1, ""reg_lambda"": 2.0}",0.8587422052709096,0.0036125273991588,0.8518716381959022,0.8623903195044903,,,,,,,32.414263010025024
santander,8,lightgbm,940306,"{""n_estimators"": 700, ""learning_rate"": 0.01, ""num_leaves"": 127, ""max_depth"": 7, ""min_child_samples"": 80, ""subsample"": 0.6, ""colsample_bytree"": 0.6, ""reg_alpha"": 0.5, ""reg_lambda"": 2.0}",0.861959872747596,0.0036027878457535,0.8554636835278859,0.8663611194149985,,,,,,,92.66634583473206
santander,9,lightgbm,435217,"{""n_estimators"": 1100, ""learning_rate"": 0.07, ""num_leaves"": 31, ""max_depth"": 9, ""min_child_samples"": 20, ""subsample"": 0.7, ""colsample_bytree"": 0.9, ""reg_alpha"": 0.5, ""reg_lambda"": 0.0}",0.8892574292179342,0.0021525106978365,0.8850156734393625,0.8908058374055238,,,,,,,160.17744994163513
santander,10,lightgbm,832736,"{""n_estimators"": 300, ""learning_rate"": 0.07, ""num_leaves"": 15, ""max_depth"": 7, ""min_child_samples"": 80, ""subsample"": 0.9, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.1, ""reg_lambda"": 2.0}",0.8805125053981586,0.0030940151261912,0.8744794717352649,0.8832945886074525,,,,,,,48.81920504570007
santander,11,lightgbm,277122,"{""n_estimators"": 900, ""learning_rate"": 0.03, ""num_leaves"": 31, ""max_depth"": 5, ""min_child_samples"": 40, ""subsample"": 0.6, ""colsample_bytree"": 0.5, ""reg_alpha"": 0.01, ""reg_lambda"": 0.0}",0.8857745933698243,0.0034550085325698,0.879012849869607,0.8885431909997507,,,,,,,83.23110008239746
santander,12,lightgbm,439614,"{""n_estimators"": 900, ""learning_rate"": 0.05, ""num_leaves"": 31, ""max_depth"": 9, ""min_child_samples"": 40, ""subsample"": 0.6, ""colsample_bytree"": 0.9, ""reg_alpha"": 0.1, ""reg_lambda"": 1.0}",0.8919666834835649,0.0028769406522948,0.886620635012818,0.8948800277418262,,,,,,,181.67511010169983
santander,13,lightgbm,565373,"{""n_estimators"": 700, ""learning_rate"": 0.01, ""num_leaves"": 63, ""max_depth"": 7, ""min_child_samples"": 20, ""subsample"": 0.9, ""colsample_bytree"": 0.5, ""reg_alpha"": 0.01, ""reg_lambda"": 0.5}",0.8633604560504857,0.0037599970805364,0.8567608663187674,0.8682537856800221,,,,,,,90.03014087677002
santander,14,lightgbm,982738,"{""n_estimators"": 500, ""learning_rate"": 0.02, ""num_leaves"": 31, ""max_depth"": 9, ""min_child_samples"": 120, ""subsample"": 0.6, ""colsample_bytree"": 0.6, ""reg_alpha"": 1.0, ""reg_lambda"": 0.0}",0.8717739821778852,0.0037159102065527,0.864595622498956,0.8753571725211557,,,,,,,74.45891284942627
santander,15,lightgbm,855670,"{""n_estimators"": 500, ""learning_rate"": 0.07, ""num_leaves"": 31, ""max_depth"": 5, ""min_child_samples"": 80, ""subsample"": 0.6, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.1, ""reg_lambda"": 2.0}",0.8860574357136539,0.0026993147696313,0.881255548273087,0.8886052090852022,,,,,,,66.90806603431702
santander,16,lightgbm,996106,"{""n_estimators"": 900, ""learning_rate"": 0.03, ""num_leaves"": 31, ""max_depth"": 5, ""min_child_samples"": 120, ""subsample"": 0.7, ""colsample_bytree"": 0.6, ""reg_alpha"": 0.01, ""reg_lambda"": 0.0}",0.8857616525472775,0.0036818406499508,0.8788645917162382,0.8898302184437157,,,,,,,86.07331204414368
santander,17,lightgbm,106143,"{""n_estimators"": 300, ""learning_rate"": 0.05, ""num_leaves"": 63, ""max_depth"": 7, ""min_child_samples"": 40, ""subsample"": 0.9, ""colsample_bytree"": 0.5, ""reg_alpha"": 1.0, ""reg_lambda"": 1.0}",0.8776994305239436,0.0031268090789953,0.8718935962212285,0.8805292603132199,,,,,,,48.36740684509277
santander,18,lightgbm,938051,"{""n_estimators"": 300, ""learning_rate"": 0.03, ""num_leaves"": 63, ""max_depth"": 5, ""min_child_samples"": 40, ""subsample"": 0.6, ""colsample_bytree"": 0.7, ""reg_alpha"": 0.01, ""reg_lambda"": 0.1}",0.8568750520557087,0.0037163675335624,0.8497422213557009,0.8606225567378221,,,,,,,47.87700915336609
santander,19,lightgbm,683700,"{""n_estimators"": 900, ""learning_rate"": 0.05, ""num_leaves"": 31, ""max_depth"": 9, ""min_child_samples"": 10, ""subsample"": 0.7, ""colsample_bytree"": 0.5, ""reg_alpha"": 0.01, ""reg_lambda"": 5.0}",0.8936363536053922,0.0027464777467498,0.8885033766686301,0.896121469765508,,,,,,,103.91950106620789
santander,20,lightgbm,366264,"{""n_estimators"": 1100, ""learning_rate"": 0.03, ""num_leaves"": 63, ""max_depth"": 5, ""min_child_samples"": 20, ""subsample"": 0.9, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.01, ""reg_lambda"": 2.0}",0.8871893062581249,0.0034055079279698,0.8805695535662433,0.8899311190607296,,,,,,,152.114413022995
santander,21,lightgbm,261140,"{""n_estimators"": 900, ""learning_rate"": 0.05, ""num_leaves"": 31, ""max_depth"": 7, ""min_child_samples"": 20, ""subsample"": 0.6, ""colsample_bytree"": 0.5, ""reg_alpha"": 0.1, ""reg_lambda"": 5.0}",0.8933592963353789,0.0027789852032763,0.8879768956772558,0.8956441851595406,,,,,,,91.46977996826172
santander,22,lightgbm,127577,"{""n_estimators"": 700, ""learning_rate"": 0.05, ""num_leaves"": 15, ""max_depth"": 7, ""min_child_samples"": 20, ""subsample"": 1.0, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.1, ""reg_lambda"": 0.1}",0.8902217191786818,0.0031042784807793,0.8841669501298399,0.8923317391275575,,,,,,,81.03806686401367
santander,23,lightgbm,463206,"{""n_estimators"": 1100, ""learning_rate"": 0.01, ""num_leaves"": 127, ""max_depth"": 5, ""min_child_samples"": 80, ""subsample"": 0.9, ""colsample_bytree"": 0.7, ""reg_alpha"": 0.01, ""reg_lambda"": 1.0}",0.8647089903292553,0.0038096039162342,0.8580939659678261,0.8697742655213393,,,,,,,112.99709630012512
santander,24,lightgbm,140225,"{""n_estimators"": 700, ""learning_rate"": 0.01, ""num_leaves"": 63, ""max_depth"": 7, ""min_child_samples"": 10, ""subsample"": 0.9, ""colsample_bytree"": 0.7, ""reg_alpha"": 0.5, ""reg_lambda"": 0.0}",0.8618022870937481,0.0039010060467432,0.854956097776819,0.8670560965316639,,,,,,,110.20303726196288
santander,25,lightgbm,179457,"{""n_estimators"": 700, ""learning_rate"": 0.01, ""num_leaves"": 31, ""max_depth"": 7, ""min_child_samples"": 10, ""subsample"": 0.9, ""colsample_bytree"": 0.5, ""reg_alpha"": 0.0, ""reg_lambda"": 1.0}",0.8589655841672024,0.0036925423738428,0.8523052262312673,0.8636399561160113,,,,,,,70.99807906150818
santander,26,lightgbm,793483,"{""n_estimators"": 300, ""learning_rate"": 0.02, ""num_leaves"": 127, ""max_depth"": 9, ""min_child_samples"": 40, ""subsample"": 0.8, ""colsample_bytree"": 0.7, ""reg_alpha"": 0.5, ""reg_lambda"": 1.0}",0.8635920254105411,0.0035009589593394,0.8572767762078988,0.8678679070335973,,,,,,,85.07285594940186
santander,27,lightgbm,294753,"{""n_estimators"": 300, ""learning_rate"": 0.01, ""num_leaves"": 127, ""max_depth"": 5, ""min_child_samples"": 40, ""subsample"": 0.8, ""colsample_bytree"": 0.9, ""reg_alpha"": 0.0, ""reg_lambda"": 0.0}",0.8120829231226303,0.0046854712059122,0.804191569943501,0.8187232280308512,,,,,,,44.43740510940552
santander,28,lightgbm,275847,"{""n_estimators"": 700, ""learning_rate"": 0.05, ""num_leaves"": 31, ""max_depth"": 5, ""min_child_samples"": 120, ""subsample"": 0.6, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.1, ""reg_lambda"": 0.5}",0.8873616867079821,0.0035400223593777,0.8805833395556957,0.8908294256847661,,,,,,,80.30408906936646
santander,29,lightgbm,807597,"{""n_estimators"": 500, ""learning_rate"": 0.07, ""num_leaves"": 31, ""max_depth"": 5, ""min_child_samples"": 40, ""subsample"": 1.0, ""colsample_bytree"": 0.7, ""reg_alpha"": 0.01, ""reg_lambda"": 0.0}",0.885970593697834,0.0027289166211258,0.8810577808566948,0.888795653457837,,,,,,,55.69275403022766
santander,30,lightgbm,363678,"{""n_estimators"": 1100, ""learning_rate"": 0.01, ""num_leaves"": 127, ""max_depth"": 5, ""min_child_samples"": 10, ""subsample"": 0.7, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.01, ""reg_lambda"": 0.0}",0.8646195417845586,0.0041481172404786,0.8570430020547622,0.8697021185720348,,,,,,,110.8002450466156
santander,31,lightgbm,665989,"{""n_estimators"": 900, ""learning_rate"": 0.01, ""num_leaves"": 31, ""max_depth"": 3, ""min_child_samples"": 80, ""subsample"": 0.9, ""colsample_bytree"": 0.9, ""reg_alpha"": 1.0, ""reg_lambda"": 2.0}",0.8367911662459386,0.003408823190071,0.8310807275462597,0.8413166955861855,,,,,,,64.87139296531677
santander,32,lightgbm,320680,"{""n_estimators"": 300, ""learning_rate"": 0.05, ""num_leaves"": 127, ""max_depth"": 9, ""min_child_samples"": 20, ""subsample"": 0.7, ""colsample_bytree"": 0.5, ""reg_alpha"": 0.0, ""reg_lambda"": 1.0}",0.8811005895993558,0.0029172788925376,0.8757850892839858,0.8841540383630769,,,,,,,64.41112017631531
santander,33,lightgbm,546803,"{""n_estimators"": 500, ""learning_rate"": 0.02, ""num_leaves"": 127, ""max_depth"": 5, ""min_child_samples"": 120, ""subsample"": 1.0, ""colsample_bytree"": 0.6, ""reg_alpha"": 0.01, ""reg_lambda"": 5.0}",0.8607018082165304,0.0036263579449025,0.8539418665427724,0.8647796192841513,,,,,,,55.196608781814575
santander,34,lightgbm,634831,"{""n_estimators"": 500, ""learning_rate"": 0.05, ""num_leaves"": 63, ""max_depth"": 9, ""min_child_samples"": 20, ""subsample"": 1.0, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.0, ""reg_lambda"": 0.0}",0.8874973491515167,0.002970256305694,0.8819179671403958,0.8906853461593408,,,,,,,124.24686098098756
santander,35,lightgbm,533157,"{""n_estimators"": 300, ""learning_rate"": 0.02, ""num_leaves"": 31, ""max_depth"": 9, ""min_child_samples"": 120, ""subsample"": 0.6, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.0, ""reg_lambda"": 2.0}",0.8546046117147407,0.0039039958442718,0.8475264312124757,0.8594095917712895,,,,,,,62.13331079483032
santander,36,lightgbm,845642,"{""n_estimators"": 1100, ""learning_rate"": 0.02, ""num_leaves"": 127, ""max_depth"": -1, ""min_child_samples"": 40, ""subsample"": 0.8, ""colsample_bytree"": 0.6, ""reg_alpha"": 0.0, ""reg_lambda"": 2.0}",0.8927176799895697,0.0031849689979339,0.8866515808948587,0.8951867681070431,,,,,,,316.5628807544708
santander,37,lightgbm,335584,"{""n_estimators"": 900, ""learning_rate"": 0.03, ""num_leaves"": 31, ""max_depth"": 9, ""min_child_samples"": 10, ""subsample"": 0.9, ""colsample_bytree"": 0.9, ""reg_alpha"": 0.01, ""reg_lambda"": 0.1}",0.8899178732856396,0.0029559983736491,0.8841134516411828,0.8921815465087566,,,,,,,173.05866599082947
santander,38,lightgbm,5308,"{""n_estimators"": 1100, ""learning_rate"": 0.07, ""num_leaves"": 15, ""max_depth"": -1, ""min_child_samples"": 10, ""subsample"": 0.6, ""colsample_bytree"": 0.9, ""reg_alpha"": 1.0, ""reg_lambda"": 0.0}",0.8922094378819653,0.0024717372481196,0.8874631083050561,0.8942990280063974,,,,,,,126.6474199295044
santander,39,lightgbm,746739,"{""n_estimators"": 300, ""learning_rate"": 0.02, ""num_leaves"": 63, ""max_depth"": 7, ""min_child_samples"": 120, ""subsample"": 0.6, ""colsample_bytree"": 0.6, ""reg_alpha"": 0.01, ""reg_lambda"": 0.1}",0.8562319728157984,0.0032829793579693,0.8506399699667312,0.8608688922720051,,,,,,,50.21698498725891
santander,40,lightgbm,998027,"{""n_estimators"": 900, ""learning_rate"": 0.02, ""num_leaves"": 127, ""max_depth"": 5, ""min_child_samples"": 40, ""subsample"": 0.8, ""colsample_bytree"": 0.5, ""reg_alpha"": 1.0, ""reg_lambda"": 0.0}",0.8782177568385425,0.0032180214160066,0.8720392133274705,0.8814593259488872,,,,,,,81.09371209144592
santander,41,lightgbm,174279,"{""n_estimators"": 500, ""learning_rate"": 0.02, ""num_leaves"": 15, ""max_depth"": -1, ""min_child_samples"": 80, ""subsample"": 1.0, ""colsample_bytree"": 0.5, ""reg_alpha"": 0.01, ""reg_lambda"": 1.0}",0.8644414657643544,0.0036265490014205,0.857462804100675,0.8680486374582188,,,,,,,49.17649292945862
santander,42,lightgbm,927502,"{""n_estimators"": 900, ""learning_rate"": 0.05, ""num_leaves"": 63, ""max_depth"": 5, ""min_child_samples"": 10, ""subsample"": 1.0, ""colsample_bytree"": 0.9, ""reg_alpha"": 0.0, ""reg_lambda"": 2.0}",0.889490435022456,0.0032171409556877,0.8831425902726502,0.8920006086262151,,,,,,,101.21916794776917
santander,43,lightgbm,84389,"{""n_estimators"": 900, ""learning_rate"": 0.07, ""num_leaves"": 15, ""max_depth"": 5, ""min_child_samples"": 10, ""subsample"": 0.8, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.0, ""reg_lambda"": 0.5}",0.8919521309755918,0.0024434465327772,0.887292663973075,0.8936460127116798,,,,,,,95.16319298744202
santander,44,lightgbm,973120,"{""n_estimators"": 500, ""learning_rate"": 0.01, ""num_leaves"": 31, ""max_depth"": 5, ""min_child_samples"": 80, ""subsample"": 0.7, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.1, ""reg_lambda"": 0.1}",0.8349580429948915,0.00379611518564,0.8288780942425173,0.840712999954311,,,,,,,65.56095886230469
santander,45,lightgbm,960284,"{""n_estimators"": 1100, ""learning_rate"": 0.03, ""num_leaves"": 15, ""max_depth"": 5, ""min_child_samples"": 40, ""subsample"": 0.6, ""colsample_bytree"": 0.8, ""reg_alpha"": 1.0, ""reg_lambda"": 0.0}",0.8877560118024631,0.0032364038417349,0.8814777419185341,0.8905671089754811,,,,,,,107.15330100059508
santander,46,lightgbm,723322,"{""n_estimators"": 300, ""learning_rate"": 0.05, ""num_leaves"": 31, ""max_depth"": -1, ""min_child_samples"": 120, ""subsample"": 0.6, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.0, ""reg_lambda"": 5.0}",0.8808825856772465,0.0030634287653553,0.875094801147127,0.8841197317383765,,,,,,,58.44397282600403
santander,47,lightgbm,738325,"{""n_estimators"": 1100, ""learning_rate"": 0.03, ""num_leaves"": 31, ""max_depth"": 7, ""min_child_samples"": 80, ""subsample"": 1.0, ""colsample_bytree"": 0.5, ""reg_alpha"": 0.5, ""reg_lambda"": 0.0}",0.8918012868816174,0.0028585530125729,0.8861387614456898,0.8938580070448421,,,,,,,108.73528671264648
santander,48,lightgbm,287932,"{""n_estimators"": 1100, ""learning_rate"": 0.02, ""num_leaves"": 127, ""max_depth"": 5, ""min_child_samples"": 20, ""subsample"": 0.7, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.5, ""reg_lambda"": 1.0}",0.8818875031357175,0.0036156411876448,0.875196004413729,0.8858513691659125,,,,,,,111.38082909584044
santander,49,lightgbm,933223,"{""n_estimators"": 1100, ""learning_rate"": 0.05, ""num_leaves"": 63, ""max_depth"": 3, ""min_child_samples"": 40, ""subsample"": 0.6, ""colsample_bytree"": 0.7, ""reg_alpha"": 1.0, ""reg_lambda"": 0.5}",0.8885841221914331,0.003068130330686,0.88264308667889,0.891293398407535,,,,,,,62.27578282356262
santander,50,lightgbm,113729,"{""n_estimators"": 900, ""learning_rate"": 0.07, ""num_leaves"": 127, ""max_depth"": 3, ""min_child_samples"": 40, ""subsample"": 0.8, ""colsample_bytree"": 0.6, ""reg_alpha"": 0.01, ""reg_lambda"": 0.1}",0.889679867230079,0.0029764307394734,0.8838788962358856,0.8921961169700031,,,,,,,54.02640008926392
santander,51,lightgbm,994581,"{""n_estimators"": 900, ""learning_rate"": 0.07, ""num_leaves"": 127, ""max_depth"": 9, ""min_child_samples"": 10, ""subsample"": 1.0, ""colsample_bytree"": 0.5, ""reg_alpha"": 0.1, ""reg_lambda"": 1.0}",0.8861671279128999,0.0026493630875447,0.8812506187793662,0.889031961859221,0.88719,0.88637,-0.0002028720871001255,0.0002028720871001255,0.0008200000000000429,0.0008200000000000429,146.43746209144592
santander,52,lightgbm,357861,"{""n_estimators"": 300, ""learning_rate"": 0.01, ""num_leaves"": 127, ""max_depth"": 3, ""min_child_samples"": 20, ""subsample"": 1.0, ""colsample_bytree"": 0.5, ""reg_alpha"": 1.0, ""reg_lambda"": 5.0}",0.7853534847079856,0.0058416124427771,0.7750147297144074,0.7928098736194704,0.78596,0.78164,0.0037134847079856037,0.0037134847079856037,0.0043199999999999905,0.0043199999999999905,23.459999084472656
santander,53,lightgbm,598560,"{""n_estimators"": 300, ""learning_rate"": 0.01, ""num_leaves"": 31, ""max_depth"": 5, ""min_child_samples"": 10, ""subsample"": 0.8, ""colsample_bytree"": 0.5, ""reg_alpha"": 0.1, ""reg_lambda"": 0.0}",0.8136194744703855,0.0042744903398209,0.8067898003036513,0.8200241620707188,0.81186,0.80725,0.006369474470385494,0.006369474470385494,0.004610000000000003,0.004610000000000003,28.131228923797607
santander,54,lightgbm,709036,"{""n_estimators"": 300, ""learning_rate"": 0.01, ""num_leaves"": 15, ""max_depth"": 9, ""min_child_samples"": 10, ""subsample"": 0.8, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.1, ""reg_lambda"": 2.0}",0.815996878008168,0.003861250214373,0.8088460698176709,0.8205075251937416,0.81521,0.81013,0.005866878008167986,0.005866878008167986,0.005079999999999973,0.005079999999999973,40.68921184539795
santander,55,lightgbm,803101,"{""n_estimators"": 500, ""learning_rate"": 0.07, ""num_leaves"": 31, ""max_depth"": 9, ""min_child_samples"": 40, ""subsample"": 0.9, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.5, ""reg_lambda"": 5.0}",0.8906337830410852,0.0031753383151073,0.8845972126582209,0.8940160277424901,0.89135,0.88766,0.0029737830410851984,0.0029737830410851984,0.003689999999999971,0.003689999999999971,100.27367973327635
santander,56,lightgbm,536514,"{""n_estimators"": 300, ""learning_rate"": 0.03, ""num_leaves"": 15, ""max_depth"": 9, ""min_child_samples"": 20, ""subsample"": 0.7, ""colsample_bytree"": 0.6, ""reg_alpha"": 0.5, ""reg_lambda"": 1.0}",0.8599389780783758,0.003335735942392,0.8537437050434321,0.863632093460844,0.85869,0.85605,0.0038889780783758487,0.0038889780783758487,0.0026399999999999757,0.0026399999999999757,37.21642804145813
santander,57,lightgbm,948840,"{""n_estimators"": 700, ""learning_rate"": 0.02, ""num_leaves"": 15, ""max_depth"": -1, ""min_child_samples"": 20, ""subsample"": 1.0, ""colsample_bytree"": 0.8, ""reg_alpha"": 1.0, ""reg_lambda"": 0.0}",0.8740221995022501,0.0034772278910274,0.8672565880989714,0.8772196190825022,0.87291,0.86903,0.004992199502250161,0.004992199502250161,0.0038799999999999946,0.0038799999999999946,82.99008202552795
santander,58,lightgbm,93321,"{""n_estimators"": 1100, ""learning_rate"": 0.01, ""num_leaves"": 15, ""max_depth"": 5, ""min_child_samples"": 120, ""subsample"": 0.9, ""colsample_bytree"": 0.5, ""reg_alpha"": 1.0, ""reg_lambda"": 5.0}",0.8621961587386782,0.003657700308221,0.8554012040962503,0.8664398012887826,0.86096,0.85775,0.004446158738678152,0.004446158738678152,0.003209999999999935,0.003209999999999935,67.4196207523346
santander,59,lightgbm,800696,"{""n_estimators"": 1100, ""learning_rate"": 0.02, ""num_leaves"": 127, ""max_depth"": 3, ""min_child_samples"": 120, ""subsample"": 0.8, ""colsample_bytree"": 0.9, ""reg_alpha"": 0.5, ""reg_lambda"": 1.0}",0.8688397312302673,0.0036744243310232,0.8618439555972224,0.8726705717116369,0.86867,0.86543,0.003409731230267221,0.003409731230267221,0.0032400000000000206,0.0032400000000000206,79.64730501174927
santander,60,lightgbm,616284,"{""n_estimators"": 900, ""learning_rate"": 0.05, ""num_leaves"": 15, ""max_depth"": 9, ""min_child_samples"": 40, ""subsample"": 0.7, ""colsample_bytree"": 0.8, ""reg_alpha"": 1.0, ""reg_lambda"": 5.0}",0.8933421467470162,0.0026271106421695,0.8882276914482619,0.8953974900316298,0.89349,0.89031,0.003032146747016129,0.003032146747016129,0.0031799999999999606,0.0031799999999999606,100.32186675071716
santander,61,lightgbm,833698,"{""n_estimators"": 700, ""learning_rate"": 0.05, ""num_leaves"": 31, ""max_depth"": 7, ""min_child_samples"": 80, ""subsample"": 0.7, ""colsample_bytree"": 0.6, ""reg_alpha"": 0.0, ""reg_lambda"": 0.0}",0.890744969854118,0.0027144185799088,0.8856194154297993,0.8931114005671583,0.89183,0.88773,0.003014969854117977,0.003014969854117977,0.0040999999999999925,0.0040999999999999925,80.09060096740723
santander,62,lightgbm,433619,"{""n_estimators"": 700, ""learning_rate"": 0.01, ""num_leaves"": 31, ""max_depth"": 7, ""min_child_samples"": 20, ""subsample"": 0.7, ""colsample_bytree"": 0.7, ""reg_alpha"": 0.1, ""reg_lambda"": 0.5}",0.8582605675261503,0.003716812630404,0.8516108382489996,0.8629423581142903,0.85717,0.85332,0.004940567526150352,0.004940567526150352,0.00385000000000002,0.00385000000000002,85.00825905799866
santander,63,lightgbm,736944,"{""n_estimators"": 500, ""learning_rate"": 0.03, ""num_leaves"": 31, ""max_depth"": -1, ""min_child_samples"": 80, ""subsample"": 0.7, ""colsample_bytree"": 0.6, ""reg_alpha"": 0.5, ""reg_lambda"": 5.0}",0.8824780085571925,0.0033270289200628,0.8760414160437389,0.8852336632091754,0.88211,0.87857,0.003908008557192533,0.003908008557192533,0.0035399999999999876,0.0035399999999999876,79.28536605834961
santander,64,lightgbm,670843,"{""n_estimators"": 1100, ""learning_rate"": 0.07, ""num_leaves"": 31, ""max_depth"": 7, ""min_child_samples"": 20, ""subsample"": 0.8, ""colsample_bytree"": 0.8, ""reg_alpha"": 1.0, ""reg_lambda"": 5.0}",0.8910111002044669,0.0021935479538952,0.8867901874728635,0.8929447565353031,0.89285,0.88918,0.0018311002044669733,0.0018311002044669733,0.003670000000000062,0.003670000000000062,144.71894192695618
santander,65,lightgbm,489253,"{""n_estimators"": 900, ""learning_rate"": 0.02, ""num_leaves"": 127, ""max_depth"": 5, ""min_child_samples"": 40, ""subsample"": 0.9, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.0, ""reg_lambda"": 0.1}",0.8771425889317062,0.0032450238001516,0.8710820964659748,0.8807664372419497,0.87755,0.87445,0.002692588931706208,0.002692588931706208,0.0031000000000001027,0.0031000000000001027,94.5258150100708
santander,66,lightgbm,176719,"{""n_estimators"": 900, ""learning_rate"": 0.01, ""num_leaves"": 15, ""max_depth"": 5, ""min_child_samples"": 80, ""subsample"": 0.8, ""colsample_bytree"": 1.0, ""reg_alpha"": 1.0, ""reg_lambda"": 0.0}",0.854723130756582,0.0036246657637823,0.8480247940398066,0.8587191441525437,0.85356,0.84974,0.004983130756581966,0.004983130756581966,0.0038199999999999346,0.0038199999999999346,102.90655994415285
santander,67,lightgbm,952511,"{""n_estimators"": 900, ""learning_rate"": 0.05, ""num_leaves"": 15, ""max_depth"": 7, ""min_child_samples"": 80, ""subsample"": 0.8, ""colsample_bytree"": 0.5, ""reg_alpha"": 0.1, ""reg_lambda"": 5.0}",0.8934054982269689,0.0027546440781164,0.8881562863835353,0.8957798349781508,0.89304,0.89027,0.0031354982269689025,0.0031354982269689025,0.002769999999999939,0.002769999999999939,105.87707114219666
santander,68,lightgbm,723416,"{""n_estimators"": 300, ""learning_rate"": 0.07, ""num_leaves"": 127, ""max_depth"": -1, ""min_child_samples"": 120, ""subsample"": 0.8, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.1, ""reg_lambda"": 2.0}",0.8863139851818923,0.0025594886835453,0.8813356853862981,0.8883313418871323,0.88669,0.88419,0.002123985181892274,0.002123985181892274,0.0024999999999999467,0.0024999999999999467,151.22709321975708
