competition,model_id,model_family,seed,params_json,started_at,cv_auc_mean,cv_auc_std,cv_auc_min,cv_auc_max,submission_path,submitted_to_kaggle,kaggle_status,public_auc,private_auc,runtime_seconds,error,finished_at,cv_private_gap,abs_cv_private_gap,public_private_gap,abs_public_private_gap
santander,0,lightgbm,89251,"{""n_estimators"": 900, ""learning_rate"": 0.05, ""num_leaves"": 31, ""max_depth"": 5, ""min_child_samples"": 120, ""subsample"": 0.6, ""colsample_bytree"": 0.9, ""reg_alpha"": 0.01, ""reg_lambda"": 0.0}",2026-05-09T21:20:26.436813,0.889727817292149,0.0028181407897826,0.8842717623665994,0.8919651678982187,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0000.csv,True,COMPLETE,0.89097,0.88688,95.39385604858398,,2026-05-09T21:22:01.830641,0.002847817292149002,0.002847817292149002,0.004090000000000038,0.004090000000000038
santander,1,lightgbm,526479,"{""n_estimators"": 1100, ""learning_rate"": 0.05, ""num_leaves"": 127, ""max_depth"": 7, ""min_child_samples"": 80, ""subsample"": 0.8, ""colsample_bytree"": 0.5, ""reg_alpha"": 1.0, ""reg_lambda"": 0.5}",2026-05-09T21:22:01.832926,0.8891915799945662,0.0018994250805681,0.8855162694034,0.8909766309095193,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0001.csv,True,COMPLETE,0.89064,0.88812,119.81414580345154,,2026-05-09T21:24:01.647062,0.0010715799945661963,0.0010715799945661963,0.0025199999999999667,0.0025199999999999667
santander,2,lightgbm,500352,"{""n_estimators"": 500, ""learning_rate"": 0.01, ""num_leaves"": 127, ""max_depth"": 7, ""min_child_samples"": 80, ""subsample"": 0.8, ""colsample_bytree"": 0.9, ""reg_alpha"": 0.1, ""reg_lambda"": 0.5}",2026-05-09T21:24:01.656154,0.8505175398967928,0.0038430716641311,0.8439677861387892,0.8558338401472692,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0002.csv,True,COMPLETE,0.84981,0.84538,87.00726985931396,,2026-05-09T21:25:28.663413,0.0051375398967927755,0.0051375398967927755,0.004429999999999934,0.004429999999999934
santander,3,lightgbm,450460,"{""n_estimators"": 500, ""learning_rate"": 0.01, ""num_leaves"": 63, ""max_depth"": 9, ""min_child_samples"": 10, ""subsample"": 1.0, ""colsample_bytree"": 0.9, ""reg_alpha"": 0.01, ""reg_lambda"": 1.0}",2026-05-09T21:25:28.668574,0.8554457733918372,0.0036948798750998,0.8488313297326596,0.8602209043742148,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0003.csv,True,COMPLETE,0.85506,0.85048,111.96672821044922,,2026-05-09T21:27:20.635293,0.004965773391837236,0.004965773391837236,0.0045800000000000285,0.0045800000000000285
santander,4,lightgbm,165229,"{""n_estimators"": 900, ""learning_rate"": 0.05, ""num_leaves"": 31, ""max_depth"": -1, ""min_child_samples"": 120, ""subsample"": 0.8, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.5, ""reg_lambda"": 2.0}",2026-05-09T21:27:20.639854,0.8923479710656939,0.0026430708314306,0.887471190462363,0.8950402060018421,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0004.csv,True,COMPLETE,0.89378,0.89102,172.63639092445374,,2026-05-09T21:30:13.276242,0.0013279710656938226,0.0013279710656938226,0.0027599999999999847,0.0027599999999999847
santander,5,lightgbm,759899,"{""n_estimators"": 300, ""learning_rate"": 0.02, ""num_leaves"": 31, ""max_depth"": 5, ""min_child_samples"": 10, ""subsample"": 0.8, ""colsample_bytree"": 0.5, ""reg_alpha"": 0.5, ""reg_lambda"": 2.0}",2026-05-09T21:44:22.964176,0.8420292625260336,0.0035755697373782,0.8361396602313613,0.8467469412179532,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0005.csv,True,COMPLETE,0.84053,0.83816,124.96116995811462,,2026-05-09T21:46:27.925343,0.00386926252603359,0.00386926252603359,0.0023699999999999832,0.0023699999999999832
santander,6,lightgbm,922527,"{""n_estimators"": 900, ""learning_rate"": 0.02, ""num_leaves"": 127, ""max_depth"": 5, ""min_child_samples"": 20, ""subsample"": 1.0, ""colsample_bytree"": 0.7, ""reg_alpha"": 0.0, ""reg_lambda"": 0.5}",2026-05-09T21:56:04.488326,0.8776059276613353,0.0035169841036893,0.8710259707576624,0.8814061475687326,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0006.csv,False,,,,73.84548711776733,,2026-05-09T21:57:18.333797,,,,
santander,7,lightgbm,795680,"{""n_estimators"": 300, ""learning_rate"": 0.03, ""num_leaves"": 15, ""max_depth"": 7, ""min_child_samples"": 40, ""subsample"": 0.7, ""colsample_bytree"": 0.6, ""reg_alpha"": 0.1, ""reg_lambda"": 2.0}",2026-05-09T21:57:18.338122,0.8587422052709096,0.0036125273991588,0.8518716381959022,0.8623903195044903,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0007.csv,False,,,,32.414263010025024,,2026-05-09T21:57:50.752377,,,,
santander,8,lightgbm,940306,"{""n_estimators"": 700, ""learning_rate"": 0.01, ""num_leaves"": 127, ""max_depth"": 7, ""min_child_samples"": 80, ""subsample"": 0.6, ""colsample_bytree"": 0.6, ""reg_alpha"": 0.5, ""reg_lambda"": 2.0}",2026-05-09T21:57:50.757260,0.861959872747596,0.0036027878457535,0.8554636835278859,0.8663611194149985,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0008.csv,False,,,,92.66634583473206,,2026-05-09T21:59:23.423600,,,,
santander,9,lightgbm,435217,"{""n_estimators"": 1100, ""learning_rate"": 0.07, ""num_leaves"": 31, ""max_depth"": 9, ""min_child_samples"": 20, ""subsample"": 0.7, ""colsample_bytree"": 0.9, ""reg_alpha"": 0.5, ""reg_lambda"": 0.0}",2026-05-09T21:59:23.429726,0.8892574292179342,0.0021525106978365,0.8850156734393625,0.8908058374055238,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0009.csv,False,,,,160.17744994163513,,2026-05-09T22:02:03.607169,,,,
santander,10,lightgbm,832736,"{""n_estimators"": 300, ""learning_rate"": 0.07, ""num_leaves"": 15, ""max_depth"": 7, ""min_child_samples"": 80, ""subsample"": 0.9, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.1, ""reg_lambda"": 2.0}",2026-05-09T22:02:03.621143,0.8805125053981586,0.0030940151261912,0.8744794717352649,0.8832945886074525,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0010.csv,False,,,,48.81920504570007,,2026-05-09T22:02:52.440341,,,,
santander,11,lightgbm,277122,"{""n_estimators"": 900, ""learning_rate"": 0.03, ""num_leaves"": 31, ""max_depth"": 5, ""min_child_samples"": 40, ""subsample"": 0.6, ""colsample_bytree"": 0.5, ""reg_alpha"": 0.01, ""reg_lambda"": 0.0}",2026-05-09T22:02:52.445500,0.8857745933698243,0.0034550085325698,0.879012849869607,0.8885431909997507,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0011.csv,False,,,,83.23110008239746,,2026-05-09T22:04:15.676593,,,,
santander,12,lightgbm,439614,"{""n_estimators"": 900, ""learning_rate"": 0.05, ""num_leaves"": 31, ""max_depth"": 9, ""min_child_samples"": 40, ""subsample"": 0.6, ""colsample_bytree"": 0.9, ""reg_alpha"": 0.1, ""reg_lambda"": 1.0}",2026-05-09T22:04:15.682432,0.8919666834835649,0.0028769406522948,0.886620635012818,0.8948800277418262,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0012.csv,False,,,,181.67511010169983,,2026-05-09T22:07:17.357514,,,,
santander,13,lightgbm,565373,"{""n_estimators"": 700, ""learning_rate"": 0.01, ""num_leaves"": 63, ""max_depth"": 7, ""min_child_samples"": 20, ""subsample"": 0.9, ""colsample_bytree"": 0.5, ""reg_alpha"": 0.01, ""reg_lambda"": 0.5}",2026-05-09T22:07:17.362368,0.8633604560504857,0.0037599970805364,0.8567608663187674,0.8682537856800221,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0013.csv,False,,,,90.03014087677002,,2026-05-09T22:08:47.392502,,,,
santander,14,lightgbm,982738,"{""n_estimators"": 500, ""learning_rate"": 0.02, ""num_leaves"": 31, ""max_depth"": 9, ""min_child_samples"": 120, ""subsample"": 0.6, ""colsample_bytree"": 0.6, ""reg_alpha"": 1.0, ""reg_lambda"": 0.0}",2026-05-09T22:08:47.396533,0.8717739821778852,0.0037159102065527,0.864595622498956,0.8753571725211557,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0014.csv,False,,,,74.45891284942627,,2026-05-09T22:10:01.855438,,,,
santander,15,lightgbm,855670,"{""n_estimators"": 500, ""learning_rate"": 0.07, ""num_leaves"": 31, ""max_depth"": 5, ""min_child_samples"": 80, ""subsample"": 0.6, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.1, ""reg_lambda"": 2.0}",2026-05-09T22:10:01.859736,0.8860574357136539,0.0026993147696313,0.881255548273087,0.8886052090852022,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0015.csv,False,,,,66.90806603431702,,2026-05-09T22:11:08.767795,,,,
santander,16,lightgbm,996106,"{""n_estimators"": 900, ""learning_rate"": 0.03, ""num_leaves"": 31, ""max_depth"": 5, ""min_child_samples"": 120, ""subsample"": 0.7, ""colsample_bytree"": 0.6, ""reg_alpha"": 0.01, ""reg_lambda"": 0.0}",2026-05-09T22:11:08.773556,0.8857616525472775,0.0036818406499508,0.8788645917162382,0.8898302184437157,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0016.csv,False,,,,86.07331204414368,,2026-05-09T22:12:34.846861,,,,
santander,17,lightgbm,106143,"{""n_estimators"": 300, ""learning_rate"": 0.05, ""num_leaves"": 63, ""max_depth"": 7, ""min_child_samples"": 40, ""subsample"": 0.9, ""colsample_bytree"": 0.5, ""reg_alpha"": 1.0, ""reg_lambda"": 1.0}",2026-05-09T22:12:34.853265,0.8776994305239436,0.0031268090789953,0.8718935962212285,0.8805292603132199,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0017.csv,False,,,,48.36740684509277,,2026-05-09T22:13:23.220663,,,,
santander,18,lightgbm,938051,"{""n_estimators"": 300, ""learning_rate"": 0.03, ""num_leaves"": 63, ""max_depth"": 5, ""min_child_samples"": 40, ""subsample"": 0.6, ""colsample_bytree"": 0.7, ""reg_alpha"": 0.01, ""reg_lambda"": 0.1}",2026-05-09T22:13:23.226076,0.8568750520557087,0.0037163675335624,0.8497422213557009,0.8606225567378221,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0018.csv,False,,,,47.87700915336609,,2026-05-09T22:14:11.103078,,,,
santander,19,lightgbm,683700,"{""n_estimators"": 900, ""learning_rate"": 0.05, ""num_leaves"": 31, ""max_depth"": 9, ""min_child_samples"": 10, ""subsample"": 0.7, ""colsample_bytree"": 0.5, ""reg_alpha"": 0.01, ""reg_lambda"": 5.0}",2026-05-09T22:14:11.108224,0.8936363536053922,0.0027464777467498,0.8885033766686301,0.896121469765508,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0019.csv,False,,,,103.91950106620789,,2026-05-09T22:15:55.027715,,,,
santander,20,lightgbm,366264,"{""n_estimators"": 1100, ""learning_rate"": 0.03, ""num_leaves"": 63, ""max_depth"": 5, ""min_child_samples"": 20, ""subsample"": 0.9, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.01, ""reg_lambda"": 2.0}",2026-05-09T22:15:55.033779,0.8871893062581249,0.0034055079279698,0.8805695535662433,0.8899311190607296,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0020.csv,False,,,,152.114413022995,,2026-05-09T22:18:27.148185,,,,
santander,21,lightgbm,261140,"{""n_estimators"": 900, ""learning_rate"": 0.05, ""num_leaves"": 31, ""max_depth"": 7, ""min_child_samples"": 20, ""subsample"": 0.6, ""colsample_bytree"": 0.5, ""reg_alpha"": 0.1, ""reg_lambda"": 5.0}",2026-05-09T22:18:27.153072,0.8933592963353789,0.0027789852032763,0.8879768956772558,0.8956441851595406,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0021.csv,False,,,,91.46977996826172,,2026-05-09T22:19:58.622842,,,,
santander,22,lightgbm,127577,"{""n_estimators"": 700, ""learning_rate"": 0.05, ""num_leaves"": 15, ""max_depth"": 7, ""min_child_samples"": 20, ""subsample"": 1.0, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.1, ""reg_lambda"": 0.1}",2026-05-09T22:19:58.627990,0.8902217191786818,0.0031042784807793,0.8841669501298399,0.8923317391275575,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0022.csv,False,,,,81.03806686401367,,2026-05-09T22:21:19.666050,,,,
santander,23,lightgbm,463206,"{""n_estimators"": 1100, ""learning_rate"": 0.01, ""num_leaves"": 127, ""max_depth"": 5, ""min_child_samples"": 80, ""subsample"": 0.9, ""colsample_bytree"": 0.7, ""reg_alpha"": 0.01, ""reg_lambda"": 1.0}",2026-05-09T22:21:19.670962,0.8647089903292553,0.0038096039162342,0.8580939659678261,0.8697742655213393,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0023.csv,False,,,,112.99709630012512,,2026-05-09T22:23:12.668054,,,,
santander,24,lightgbm,140225,"{""n_estimators"": 700, ""learning_rate"": 0.01, ""num_leaves"": 63, ""max_depth"": 7, ""min_child_samples"": 10, ""subsample"": 0.9, ""colsample_bytree"": 0.7, ""reg_alpha"": 0.5, ""reg_lambda"": 0.0}",2026-05-09T22:23:12.673191,0.8618022870937481,0.0039010060467432,0.854956097776819,0.8670560965316639,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0024.csv,False,,,,110.20303726196288,,2026-05-09T22:25:02.876220,,,,
santander,25,lightgbm,179457,"{""n_estimators"": 700, ""learning_rate"": 0.01, ""num_leaves"": 31, ""max_depth"": 7, ""min_child_samples"": 10, ""subsample"": 0.9, ""colsample_bytree"": 0.5, ""reg_alpha"": 0.0, ""reg_lambda"": 1.0}",2026-05-09T22:25:02.881384,0.8589655841672024,0.0036925423738428,0.8523052262312673,0.8636399561160113,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0025.csv,False,,,,70.99807906150818,,2026-05-09T22:26:13.879457,,,,
santander,26,lightgbm,793483,"{""n_estimators"": 300, ""learning_rate"": 0.02, ""num_leaves"": 127, ""max_depth"": 9, ""min_child_samples"": 40, ""subsample"": 0.8, ""colsample_bytree"": 0.7, ""reg_alpha"": 0.5, ""reg_lambda"": 1.0}",2026-05-09T22:26:13.885756,0.8635920254105411,0.0035009589593394,0.8572767762078988,0.8678679070335973,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0026.csv,False,,,,85.07285594940186,,2026-05-09T22:27:38.958604,,,,
santander,27,lightgbm,294753,"{""n_estimators"": 300, ""learning_rate"": 0.01, ""num_leaves"": 127, ""max_depth"": 5, ""min_child_samples"": 40, ""subsample"": 0.8, ""colsample_bytree"": 0.9, ""reg_alpha"": 0.0, ""reg_lambda"": 0.0}",2026-05-09T22:27:38.963746,0.8120829231226303,0.0046854712059122,0.804191569943501,0.8187232280308512,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0027.csv,False,,,,44.43740510940552,,2026-05-09T22:28:23.401143,,,,
santander,28,lightgbm,275847,"{""n_estimators"": 700, ""learning_rate"": 0.05, ""num_leaves"": 31, ""max_depth"": 5, ""min_child_samples"": 120, ""subsample"": 0.6, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.1, ""reg_lambda"": 0.5}",2026-05-09T22:28:23.407576,0.8873616867079821,0.0035400223593777,0.8805833395556957,0.8908294256847661,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0028.csv,False,,,,80.30408906936646,,2026-05-09T22:29:43.711655,,,,
santander,29,lightgbm,807597,"{""n_estimators"": 500, ""learning_rate"": 0.07, ""num_leaves"": 31, ""max_depth"": 5, ""min_child_samples"": 40, ""subsample"": 1.0, ""colsample_bytree"": 0.7, ""reg_alpha"": 0.01, ""reg_lambda"": 0.0}",2026-05-09T22:29:43.716409,0.885970593697834,0.0027289166211258,0.8810577808566948,0.888795653457837,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0029.csv,False,,,,55.69275403022766,,2026-05-09T22:30:39.409155,,,,
santander,30,lightgbm,363678,"{""n_estimators"": 1100, ""learning_rate"": 0.01, ""num_leaves"": 127, ""max_depth"": 5, ""min_child_samples"": 10, ""subsample"": 0.7, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.01, ""reg_lambda"": 0.0}",2026-05-09T22:30:39.414505,0.8646195417845586,0.0041481172404786,0.8570430020547622,0.8697021185720348,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0030.csv,False,,,,110.8002450466156,,2026-05-09T22:32:30.214742,,,,
santander,31,lightgbm,665989,"{""n_estimators"": 900, ""learning_rate"": 0.01, ""num_leaves"": 31, ""max_depth"": 3, ""min_child_samples"": 80, ""subsample"": 0.9, ""colsample_bytree"": 0.9, ""reg_alpha"": 1.0, ""reg_lambda"": 2.0}",2026-05-09T22:32:30.220336,0.8367911662459386,0.003408823190071,0.8310807275462597,0.8413166955861855,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0031.csv,False,,,,64.87139296531677,,2026-05-09T22:33:35.091720,,,,
santander,32,lightgbm,320680,"{""n_estimators"": 300, ""learning_rate"": 0.05, ""num_leaves"": 127, ""max_depth"": 9, ""min_child_samples"": 20, ""subsample"": 0.7, ""colsample_bytree"": 0.5, ""reg_alpha"": 0.0, ""reg_lambda"": 1.0}",2026-05-09T22:33:35.096746,0.8811005895993558,0.0029172788925376,0.8757850892839858,0.8841540383630769,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0032.csv,False,,,,64.41112017631531,,2026-05-09T22:34:39.507859,,,,
santander,33,lightgbm,546803,"{""n_estimators"": 500, ""learning_rate"": 0.02, ""num_leaves"": 127, ""max_depth"": 5, ""min_child_samples"": 120, ""subsample"": 1.0, ""colsample_bytree"": 0.6, ""reg_alpha"": 0.01, ""reg_lambda"": 5.0}",2026-05-09T22:34:39.514330,0.8607018082165304,0.0036263579449025,0.8539418665427724,0.8647796192841513,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0033.csv,False,,,,55.196608781814575,,2026-05-09T22:35:34.710931,,,,
santander,34,lightgbm,634831,"{""n_estimators"": 500, ""learning_rate"": 0.05, ""num_leaves"": 63, ""max_depth"": 9, ""min_child_samples"": 20, ""subsample"": 1.0, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.0, ""reg_lambda"": 0.0}",2026-05-09T22:35:34.715585,0.8874973491515167,0.002970256305694,0.8819179671403958,0.8906853461593408,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0034.csv,False,,,,124.24686098098756,,2026-05-09T22:37:38.962437,,,,
santander,35,lightgbm,533157,"{""n_estimators"": 300, ""learning_rate"": 0.02, ""num_leaves"": 31, ""max_depth"": 9, ""min_child_samples"": 120, ""subsample"": 0.6, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.0, ""reg_lambda"": 2.0}",2026-05-09T22:37:38.967913,0.8546046117147407,0.0039039958442718,0.8475264312124757,0.8594095917712895,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0035.csv,False,,,,62.13331079483032,,2026-05-09T22:38:41.101216,,,,
santander,36,lightgbm,845642,"{""n_estimators"": 1100, ""learning_rate"": 0.02, ""num_leaves"": 127, ""max_depth"": -1, ""min_child_samples"": 40, ""subsample"": 0.8, ""colsample_bytree"": 0.6, ""reg_alpha"": 0.0, ""reg_lambda"": 2.0}",2026-05-09T22:38:41.107164,0.8927176799895697,0.0031849689979339,0.8866515808948587,0.8951867681070431,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0036.csv,False,,,,316.5628807544708,,2026-05-09T22:43:57.670036,,,,
santander,37,lightgbm,335584,"{""n_estimators"": 900, ""learning_rate"": 0.03, ""num_leaves"": 31, ""max_depth"": 9, ""min_child_samples"": 10, ""subsample"": 0.9, ""colsample_bytree"": 0.9, ""reg_alpha"": 0.01, ""reg_lambda"": 0.1}",2026-05-09T22:43:57.675833,0.8899178732856396,0.0029559983736491,0.8841134516411828,0.8921815465087566,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0037.csv,False,,,,173.05866599082947,,2026-05-09T22:46:50.734495,,,,
santander,38,lightgbm,5308,"{""n_estimators"": 1100, ""learning_rate"": 0.07, ""num_leaves"": 15, ""max_depth"": -1, ""min_child_samples"": 10, ""subsample"": 0.6, ""colsample_bytree"": 0.9, ""reg_alpha"": 1.0, ""reg_lambda"": 0.0}",2026-05-09T22:46:50.739789,0.8922094378819653,0.0024717372481196,0.8874631083050561,0.8942990280063974,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0038.csv,False,,,,126.6474199295044,,2026-05-09T22:48:57.387201,,,,
santander,39,lightgbm,746739,"{""n_estimators"": 300, ""learning_rate"": 0.02, ""num_leaves"": 63, ""max_depth"": 7, ""min_child_samples"": 120, ""subsample"": 0.6, ""colsample_bytree"": 0.6, ""reg_alpha"": 0.01, ""reg_lambda"": 0.1}",2026-05-09T22:48:57.392310,0.8562319728157984,0.0032829793579693,0.8506399699667312,0.8608688922720051,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0039.csv,False,,,,50.21698498725891,,2026-05-09T22:49:47.609287,,,,
santander,40,lightgbm,998027,"{""n_estimators"": 900, ""learning_rate"": 0.02, ""num_leaves"": 127, ""max_depth"": 5, ""min_child_samples"": 40, ""subsample"": 0.8, ""colsample_bytree"": 0.5, ""reg_alpha"": 1.0, ""reg_lambda"": 0.0}",2026-05-09T22:49:47.616574,0.8782177568385425,0.0032180214160066,0.8720392133274705,0.8814593259488872,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0040.csv,False,,,,81.09371209144592,,2026-05-09T22:51:08.710278,,,,
santander,41,lightgbm,174279,"{""n_estimators"": 500, ""learning_rate"": 0.02, ""num_leaves"": 15, ""max_depth"": -1, ""min_child_samples"": 80, ""subsample"": 1.0, ""colsample_bytree"": 0.5, ""reg_alpha"": 0.01, ""reg_lambda"": 1.0}",2026-05-09T22:51:08.721318,0.8644414657643544,0.0036265490014205,0.857462804100675,0.8680486374582188,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0041.csv,False,,,,49.17649292945862,,2026-05-09T22:51:57.897802,,,,
santander,42,lightgbm,927502,"{""n_estimators"": 900, ""learning_rate"": 0.05, ""num_leaves"": 63, ""max_depth"": 5, ""min_child_samples"": 10, ""subsample"": 1.0, ""colsample_bytree"": 0.9, ""reg_alpha"": 0.0, ""reg_lambda"": 2.0}",2026-05-09T22:51:57.906780,0.889490435022456,0.0032171409556877,0.8831425902726502,0.8920006086262151,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0042.csv,False,,,,101.21916794776917,,2026-05-09T22:53:39.125941,,,,
santander,43,lightgbm,84389,"{""n_estimators"": 900, ""learning_rate"": 0.07, ""num_leaves"": 15, ""max_depth"": 5, ""min_child_samples"": 10, ""subsample"": 0.8, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.0, ""reg_lambda"": 0.5}",2026-05-09T22:53:39.137595,0.8919521309755918,0.0024434465327772,0.887292663973075,0.8936460127116798,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0043.csv,False,,,,95.16319298744202,,2026-05-09T22:55:14.300781,,,,
santander,44,lightgbm,973120,"{""n_estimators"": 500, ""learning_rate"": 0.01, ""num_leaves"": 31, ""max_depth"": 5, ""min_child_samples"": 80, ""subsample"": 0.7, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.1, ""reg_lambda"": 0.1}",2026-05-09T22:55:14.312989,0.8349580429948915,0.00379611518564,0.8288780942425173,0.840712999954311,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0044.csv,False,,,,65.56095886230469,,2026-05-09T22:56:19.873937,,,,
santander,45,lightgbm,960284,"{""n_estimators"": 1100, ""learning_rate"": 0.03, ""num_leaves"": 15, ""max_depth"": 5, ""min_child_samples"": 40, ""subsample"": 0.6, ""colsample_bytree"": 0.8, ""reg_alpha"": 1.0, ""reg_lambda"": 0.0}",2026-05-09T22:56:19.882993,0.8877560118024631,0.0032364038417349,0.8814777419185341,0.8905671089754811,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0045.csv,False,,,,107.15330100059508,,2026-05-09T22:58:07.036285,,,,
santander,46,lightgbm,723322,"{""n_estimators"": 300, ""learning_rate"": 0.05, ""num_leaves"": 31, ""max_depth"": -1, ""min_child_samples"": 120, ""subsample"": 0.6, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.0, ""reg_lambda"": 5.0}",2026-05-09T22:58:07.045709,0.8808825856772465,0.0030634287653553,0.875094801147127,0.8841197317383765,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0046.csv,False,,,,58.44397282600403,,2026-05-09T22:59:05.489673,,,,
santander,47,lightgbm,738325,"{""n_estimators"": 1100, ""learning_rate"": 0.03, ""num_leaves"": 31, ""max_depth"": 7, ""min_child_samples"": 80, ""subsample"": 1.0, ""colsample_bytree"": 0.5, ""reg_alpha"": 0.5, ""reg_lambda"": 0.0}",2026-05-09T22:59:05.498479,0.8918012868816174,0.0028585530125729,0.8861387614456898,0.8938580070448421,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0047.csv,False,,,,108.73528671264648,,2026-05-09T23:00:54.233759,,,,
santander,48,lightgbm,287932,"{""n_estimators"": 1100, ""learning_rate"": 0.02, ""num_leaves"": 127, ""max_depth"": 5, ""min_child_samples"": 20, ""subsample"": 0.7, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.5, ""reg_lambda"": 1.0}",2026-05-09T23:00:54.243644,0.8818875031357175,0.0036156411876448,0.875196004413729,0.8858513691659125,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0048.csv,False,,,,111.38082909584044,,2026-05-09T23:02:45.624466,,,,
