competition,model_id,model_family,seed,params_json,started_at,cv_auc_mean,cv_auc_std,cv_auc_min,cv_auc_max,submission_path,submitted_to_kaggle,kaggle_status,runtime_seconds,error,finished_at,public_auc,private_auc,cv_private_gap,abs_cv_private_gap,public_private_gap,abs_public_private_gap
santander,168,lightgbm,942622,"{""n_estimators"": 300, ""learning_rate"": 0.01, ""num_leaves"": 127, ""max_depth"": 3, ""min_child_samples"": 40, ""subsample"": 0.8, ""colsample_bytree"": 0.7, ""reg_alpha"": 1.0, ""reg_lambda"": 0.0}",2026-05-10T02:39:50.183489,0.7862335877325928,0.0054137461214777,0.7767276250763968,0.7930871272989942,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0168.csv,False,,31.432290077209473,,2026-05-10T02:40:21.615770,0.78516,0.78157,0.004663587732592789,0.004663587732592789,0.003589999999999982,0.003589999999999982
santander,169,lightgbm,772217,"{""n_estimators"": 1100, ""learning_rate"": 0.05, ""num_leaves"": 31, ""max_depth"": -1, ""min_child_samples"": 80, ""subsample"": 0.8, ""colsample_bytree"": 0.5, ""reg_alpha"": 0.01, ""reg_lambda"": 5.0}",2026-05-10T02:40:21.623923,0.8939568403396431,0.0022950711447684,0.889596258562662,0.8956089065511796,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0169.csv,False,,133.58893275260925,,2026-05-10T02:42:35.212846,0.89549,0.89218,0.0017768403396430932,0.0017768403396430932,0.003310000000000035,0.003310000000000035
santander,184,lightgbm,425162,"{""n_estimators"": 300, ""learning_rate"": 0.07, ""num_leaves"": 127, ""max_depth"": 7, ""min_child_samples"": 80, ""subsample"": 0.8, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.1, ""reg_lambda"": 0.0}",2026-05-10T03:09:01.214346,0.8805478549169395,0.0027472353053681,0.8762156421892761,0.8836910406925321,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0184.csv,False,,66.92807912826538,,2026-05-10T03:10:08.142416,0.88151,0.87819,0.002357854916939517,0.002357854916939517,0.0033199999999999896,0.0033199999999999896
santander,190,lightgbm,534868,"{""n_estimators"": 700, ""learning_rate"": 0.05, ""num_leaves"": 15, ""max_depth"": 3, ""min_child_samples"": 20, ""subsample"": 0.7, ""colsample_bytree"": 0.5, ""reg_alpha"": 0.0, ""reg_lambda"": 5.0}",2026-05-10T03:18:13.835391,0.8800453281008762,0.0035192208395254,0.8733598267694325,0.8835756318516481,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0190.csv,False,,43.0343017578125,,2026-05-10T03:18:56.869690,0.88002,0.87708,0.002965328100876241,0.002965328100876241,0.0029400000000000537,0.0029400000000000537
santander,222,lightgbm,945901,"{""n_estimators"": 300, ""learning_rate"": 0.01, ""num_leaves"": 31, ""max_depth"": 5, ""min_child_samples"": 80, ""subsample"": 1.0, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.01, ""reg_lambda"": 5.0}",2026-05-10T04:18:40.864509,0.8095108591882774,0.0046573016925501,0.8009708267998528,0.8149885843859189,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0222.csv,False,,47.83000707626343,,2026-05-10T04:19:28.694508,0.80967,0.804,0.005510859188277317,0.005510859188277317,0.005669999999999953,0.005669999999999953
santander,240,lightgbm,6460,"{""n_estimators"": 700, ""learning_rate"": 0.05, ""num_leaves"": 63, ""max_depth"": 3, ""min_child_samples"": 120, ""subsample"": 0.7, ""colsample_bytree"": 0.9, ""reg_alpha"": 0.1, ""reg_lambda"": 0.0}",2026-05-10T04:46:23.015561,0.8802225022146674,0.003478890170818,0.873601537891421,0.8834202320390558,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0240.csv,False,,59.81353783607483,,2026-05-10T04:47:22.829088,0.88056,0.87698,0.0032425022146673754,0.0032425022146673754,0.0035800000000000276,0.0035800000000000276
santander,244,lightgbm,362324,"{""n_estimators"": 300, ""learning_rate"": 0.01, ""num_leaves"": 15, ""max_depth"": 5, ""min_child_samples"": 120, ""subsample"": 0.9, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.5, ""reg_lambda"": 0.1}",2026-05-10T04:50:16.322504,0.8079341121473804,0.0042751864972304,0.800471095052807,0.8135185721412684,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0244.csv,False,,41.8581280708313,,2026-05-10T04:50:58.180624,0.80728,0.80226,0.00567411214738045,0.00567411214738045,0.0050200000000000244,0.0050200000000000244
santander,253,lightgbm,915761,"{""n_estimators"": 1100, ""learning_rate"": 0.07, ""num_leaves"": 15, ""max_depth"": 9, ""min_child_samples"": 120, ""subsample"": 0.7, ""colsample_bytree"": 0.7, ""reg_alpha"": 0.1, ""reg_lambda"": 0.5}",2026-05-10T05:07:26.490163,0.8936059478298846,0.002087545913033,0.8897259464213121,0.8955161034737374,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0253.csv,False,,112.0111300945282,,2026-05-10T05:09:18.501285,0.89443,0.89139,0.002215947829884546,0.002215947829884546,0.0030399999999999316,0.0030399999999999316
santander,274,lightgbm,185730,"{""n_estimators"": 300, ""learning_rate"": 0.03, ""num_leaves"": 127, ""max_depth"": -1, ""min_child_samples"": 40, ""subsample"": 0.7, ""colsample_bytree"": 0.9, ""reg_alpha"": 0.1, ""reg_lambda"": 5.0}",2026-05-10T05:46:41.576972,0.8797221111314905,0.0033123772587428,0.8737114870339797,0.8835238434395571,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0274.csv,False,,146.42020511627197,,2026-05-10T05:49:07.997167,0.8793,0.87647,0.003252111131490487,0.003252111131490487,0.002829999999999999,0.002829999999999999
santander,294,lightgbm,715116,"{""n_estimators"": 1100, ""learning_rate"": 0.05, ""num_leaves"": 15, ""max_depth"": 9, ""min_child_samples"": 10, ""subsample"": 0.8, ""colsample_bytree"": 0.7, ""reg_alpha"": 0.1, ""reg_lambda"": 1.0}",2026-05-10T06:24:09.463693,0.894081715084052,0.0031904511301092,0.8883119284068814,0.8969001158742144,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0294.csv,False,,122.3317699432373,,2026-05-10T06:26:11.795456,0.89452,0.89197,0.002111715084051946,0.002111715084051946,0.002549999999999941,0.002549999999999941
santander,327,lightgbm,164811,"{""n_estimators"": 700, ""learning_rate"": 0.05, ""num_leaves"": 31, ""max_depth"": 3, ""min_child_samples"": 120, ""subsample"": 0.6, ""colsample_bytree"": 0.6, ""reg_alpha"": 1.0, ""reg_lambda"": 2.0}",2026-05-10T07:15:29.456214,0.8802156704880826,0.0034020322705999,0.8736642454763427,0.883436676536846,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0327.csv,False,,49.123316049575806,,2026-05-10T07:16:18.579519,0.88035,0.87648,0.003735670488082543,0.003735670488082543,0.003869999999999929,0.003869999999999929
santander,339,lightgbm,252970,"{""n_estimators"": 700, ""learning_rate"": 0.05, ""num_leaves"": 15, ""max_depth"": 3, ""min_child_samples"": 80, ""subsample"": 0.8, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.0, ""reg_lambda"": 2.0}",2026-05-10T07:43:17.602220,0.8800867048485879,0.0034803028097082,0.8734967049134538,0.883485719589129,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0339.csv,False,,64.60397791862488,,2026-05-10T07:44:22.206188,0.87949,0.87703,0.003056704848587888,0.003056704848587888,0.0024600000000000177,0.0024600000000000177
santander,371,xgboost,359995,"{""n_estimators"": 1100, ""learning_rate"": 0.07, ""max_depth"": 4, ""min_child_weight"": 8.0, ""gamma"": 0.01, ""subsample"": 0.7, ""colsample_bytree"": 0.6, ""reg_alpha"": 0.5, ""reg_lambda"": 0.5}",2026-05-10T08:35:54.844863,0.8937565295642159,0.0026526461558034,0.8886079953207834,0.8960674981125502,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0371.csv,False,,144.16986513137817,,2026-05-10T08:38:19.014715,0.89479,0.89164,0.00211652956421593,0.00211652956421593,0.003149999999999986,0.003149999999999986
santander,385,xgboost,733795,"{""n_estimators"": 300, ""learning_rate"": 0.01, ""max_depth"": 4, ""min_child_weight"": 3.0, ""gamma"": 0.1, ""subsample"": 0.7, ""colsample_bytree"": 0.5, ""reg_alpha"": 0.01, ""reg_lambda"": 1.0}",2026-05-10T09:02:02.624316,0.805392594200734,0.0048776270546742,0.797070480698232,0.811585980599545,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0385.csv,False,,47.27561092376709,,2026-05-10T09:02:49.899917,0.8029,0.79875,0.006642594200733987,0.006642594200733987,0.004149999999999987,0.004149999999999987
santander,387,xgboost,45845,"{""n_estimators"": 300, ""learning_rate"": 0.07, ""max_depth"": 5, ""min_child_weight"": 5.0, ""gamma"": 0.1, ""subsample"": 0.9, ""colsample_bytree"": 0.6, ""reg_alpha"": 0.0, ""reg_lambda"": 0.1}",2026-05-10T09:05:38.615699,0.878303369388895,0.0032528678437446,0.8723910395216801,0.8814725375607578,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0387.csv,False,,57.817665815353394,,2026-05-10T09:06:36.433355,0.87961,0.87643,0.0018733693888949299,0.0018733693888949299,0.0031799999999999606,0.0031799999999999606
santander,412,xgboost,725993,"{""n_estimators"": 1100, ""learning_rate"": 0.07, ""max_depth"": 4, ""min_child_weight"": 8.0, ""gamma"": 0.05, ""subsample"": 0.6, ""colsample_bytree"": 0.5, ""reg_alpha"": 0.1, ""reg_lambda"": 1.0}",2026-05-10T09:53:07.460853,0.8936174939746351,0.0024488105981458,0.8888098591257168,0.8955687050529884,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0412.csv,False,,143.18572211265564,,2026-05-10T09:55:30.646566,0.89388,0.89262,0.0009974939746351108,0.0009974939746351108,0.0012600000000000389,0.0012600000000000389
santander,441,xgboost,120610,"{""n_estimators"": 700, ""learning_rate"": 0.02, ""max_depth"": 6, ""min_child_weight"": 3.0, ""gamma"": 0.05, ""subsample"": 0.8, ""colsample_bytree"": 0.5, ""reg_alpha"": 0.5, ""reg_lambda"": 0.1}",2026-05-10T10:48:36.604893,0.8783128460502152,0.0038072851445252,0.8712924883641824,0.8819078430566173,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0441.csv,False,,128.88625717163086,,2026-05-10T10:50:45.491141,0.87853,0.87504,0.0032728460502151613,0.0032728460502151613,0.003489999999999993,0.003489999999999993
santander,442,xgboost,721529,"{""n_estimators"": 1100, ""learning_rate"": 0.05, ""max_depth"": 5, ""min_child_weight"": 2.0, ""gamma"": 0.3, ""subsample"": 0.7, ""colsample_bytree"": 0.7, ""reg_alpha"": 0.5, ""reg_lambda"": 5.0}",2026-05-10T10:50:45.503692,0.8930349058405124,0.0030115329727205,0.887348606467385,0.8955796026814233,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0442.csv,False,,169.0141520500183,,2026-05-10T10:53:34.517835,0.89357,0.8909,0.0021349058405123467,0.0021349058405123467,0.00266999999999995,0.00266999999999995
santander,445,xgboost,858966,"{""n_estimators"": 500, ""learning_rate"": 0.03, ""max_depth"": 6, ""min_child_weight"": 5.0, ""gamma"": 0.0, ""subsample"": 0.8, ""colsample_bytree"": 0.5, ""reg_alpha"": 0.0, ""reg_lambda"": 2.0}",2026-05-10T10:55:45.973311,0.8788325176805868,0.0035923821280295,0.871986572142069,0.8825069849871486,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0445.csv,False,,97.10449719429016,,2026-05-10T10:57:23.077799,0.87865,0.87489,0.003942517680586843,0.003942517680586843,0.0037600000000000966,0.0037600000000000966
santander,455,xgboost,44865,"{""n_estimators"": 300, ""learning_rate"": 0.01, ""max_depth"": 5, ""min_child_weight"": 8.0, ""gamma"": 0.01, ""subsample"": 0.6, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.5, ""reg_lambda"": 2.0}",2026-05-10T11:15:15.485042,0.8180504122613474,0.0042902550621521,0.8103582732529682,0.8230072479089435,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0455.csv,False,,56.21327805519104,,2026-05-10T11:16:11.698310,0.81539,0.81233,0.005720412261347452,0.005720412261347452,0.0030599999999999516,0.0030599999999999516
santander,459,xgboost,694114,"{""n_estimators"": 300, ""learning_rate"": 0.01, ""max_depth"": 6, ""min_child_weight"": 5.0, ""gamma"": 0.0, ""subsample"": 1.0, ""colsample_bytree"": 0.5, ""reg_alpha"": 1.0, ""reg_lambda"": 2.0}",2026-05-10T11:22:05.989368,0.8216023223461362,0.0040318611957325,0.8143488297810558,0.8262665985439398,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0459.csv,False,,60.654746294021606,,2026-05-10T11:23:06.644105,0.81938,0.81532,0.006282322346136127,0.006282322346136127,0.0040599999999999525,0.0040599999999999525
santander,462,xgboost,617781,"{""n_estimators"": 1100, ""learning_rate"": 0.07, ""max_depth"": 3, ""min_child_weight"": 3.0, ""gamma"": 0.01, ""subsample"": 0.6, ""colsample_bytree"": 0.6, ""reg_alpha"": 0.5, ""reg_lambda"": 0.5}",2026-05-10T11:28:01.910177,0.8944700796246151,0.0024230426262493,0.8897197309727073,0.8961424748799058,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0462.csv,False,,125.41533422470091,,2026-05-10T11:30:07.325500,0.89455,0.8921,0.002370079624615107,0.002370079624615107,0.002449999999999952,0.002449999999999952
santander,472,xgboost,572163,"{""n_estimators"": 1100, ""learning_rate"": 0.07, ""max_depth"": 3, ""min_child_weight"": 2.0, ""gamma"": 0.05, ""subsample"": 0.6, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.0, ""reg_lambda"": 2.0}",2026-05-10T11:45:17.905582,0.894660608312468,0.0027563819141235,0.8892790010481224,0.8968446300406024,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0472.csv,False,,135.46875500679016,,2026-05-10T11:47:33.374326,0.89414,0.89182,0.002840608312468018,0.002840608312468018,0.0023200000000000998,0.0023200000000000998
santander,479,xgboost,197101,"{""n_estimators"": 1100, ""learning_rate"": 0.07, ""max_depth"": 4, ""min_child_weight"": 3.0, ""gamma"": 0.0, ""subsample"": 0.8, ""colsample_bytree"": 0.5, ""reg_alpha"": 0.01, ""reg_lambda"": 1.0}",2026-05-10T12:00:49.979271,0.8939515520023267,0.0025590857666196,0.8890703099289545,0.8960254556843354,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0479.csv,False,,149.4167981147766,,2026-05-10T12:03:19.396057,0.89545,0.89206,0.001891552002326713,0.001891552002326713,0.003390000000000004,0.003390000000000004
santander,484,xgboost,763003,"{""n_estimators"": 300, ""learning_rate"": 0.01, ""max_depth"": 3, ""min_child_weight"": 8.0, ""gamma"": 0.1, ""subsample"": 1.0, ""colsample_bytree"": 0.5, ""reg_alpha"": 0.0, ""reg_lambda"": 5.0}",2026-05-10T12:11:22.811559,0.7862118119338402,0.0056823893095233,0.7758164638176543,0.7926231372880653,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0484.csv,False,,44.665581703186035,,2026-05-10T12:12:07.477131,0.78554,0.78129,0.0049218119338401145,0.0049218119338401145,0.004249999999999976,0.004249999999999976
santander,505,xgboost,434245,"{""n_estimators"": 300, ""learning_rate"": 0.07, ""max_depth"": 7, ""min_child_weight"": 1.0, ""gamma"": 0.3, ""subsample"": 1.0, ""colsample_bytree"": 0.9, ""reg_alpha"": 0.01, ""reg_lambda"": 2.0}",2026-05-10T12:54:39.042420,0.8778256765050176,0.0034873296327709,0.8710797630800969,0.8809054720822875,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0505.csv,False,,86.82727670669556,,2026-05-10T12:56:05.869687,0.87872,0.87581,0.0020156765050176606,0.0020156765050176606,0.002909999999999968,0.002909999999999968
santander,532,xgboost,314941,"{""n_estimators"": 1100, ""learning_rate"": 0.05, ""max_depth"": 4, ""min_child_weight"": 10.0, ""gamma"": 0.01, ""subsample"": 0.8, ""colsample_bytree"": 0.6, ""reg_alpha"": 0.0, ""reg_lambda"": 1.0}",2026-05-10T13:52:32.617659,0.8931111037789883,0.002688219664786,0.8881483425009471,0.8955745035018515,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0532.csv,False,,151.0776538848877,,2026-05-10T13:55:03.695303,0.89324,0.88967,0.003441103778988319,0.003441103778988319,0.003570000000000073,0.003570000000000073
santander,563,xgboost,476174,"{""n_estimators"": 700, ""learning_rate"": 0.03, ""max_depth"": 4, ""min_child_weight"": 8.0, ""gamma"": 0.05, ""subsample"": 0.7, ""colsample_bytree"": 0.7, ""reg_alpha"": 0.0, ""reg_lambda"": 5.0}",2026-05-10T14:59:11.406121,0.8784560083224908,0.0039309488619899,0.8711263582034242,0.8821980697714039,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0563.csv,False,,89.44865989685059,,2026-05-10T15:00:40.854775,0.8781,0.87465,0.0038060083224907837,0.0038060083224907837,0.003449999999999953,0.003449999999999953
santander,571,xgboost,273666,"{""n_estimators"": 1100, ""learning_rate"": 0.03, ""max_depth"": 6, ""min_child_weight"": 10.0, ""gamma"": 0.05, ""subsample"": 0.6, ""colsample_bytree"": 0.9, ""reg_alpha"": 0.0, ""reg_lambda"": 1.0}",2026-05-10T15:14:24.698415,0.893166464788985,0.0027354653453644,0.888079848119049,0.89553218482352,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0571.csv,False,,206.805059671402,,2026-05-10T15:17:51.503470,0.89328,0.8901,0.0030664647889849794,0.0030664647889849794,0.0031799999999999606,0.0031799999999999606
santander,576,xgboost,124873,"{""n_estimators"": 300, ""learning_rate"": 0.01, ""max_depth"": 3, ""min_child_weight"": 2.0, ""gamma"": 0.05, ""subsample"": 0.7, ""colsample_bytree"": 0.6, ""reg_alpha"": 0.1, ""reg_lambda"": 1.0}",2026-05-10T15:24:25.705903,0.7909275855151575,0.0055708614118086,0.7813906530438414,0.7981447543030559,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0576.csv,False,,46.72046399116516,,2026-05-10T15:25:12.426362,0.78954,0.78533,0.005597585515157544,0.005597585515157544,0.004210000000000047,0.004210000000000047
santander,585,xgboost,169283,"{""n_estimators"": 700, ""learning_rate"": 0.02, ""max_depth"": 6, ""min_child_weight"": 3.0, ""gamma"": 0.05, ""subsample"": 0.8, ""colsample_bytree"": 0.7, ""reg_alpha"": 0.01, ""reg_lambda"": 2.0}",2026-05-10T15:39:33.718995,0.8784978990122434,0.0036819829805172,0.8713364562678547,0.8816375080987251,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0585.csv,False,,133.8007071018219,,2026-05-10T15:41:47.519694,0.87828,0.8743,0.004197899012243433,0.004197899012243433,0.0039799999999999836,0.0039799999999999836
santander,618,xgboost,390625,"{""n_estimators"": 1100, ""learning_rate"": 0.01, ""max_depth"": 7, ""min_child_weight"": 2.0, ""gamma"": 0.3, ""subsample"": 0.7, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.0, ""reg_lambda"": 1.0}",2026-05-10T16:46:50.981400,0.8779741152660563,0.003285797795901,0.8717042013390525,0.8809856718565192,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0618.csv,False,,266.4734330177307,,2026-05-10T16:51:17.454824,0.87878,0.87497,0.003004115266056262,0.003004115266056262,0.00380999999999998,0.00380999999999998
santander,619,xgboost,901880,"{""n_estimators"": 300, ""learning_rate"": 0.02, ""max_depth"": 3, ""min_child_weight"": 2.0, ""gamma"": 0.01, ""subsample"": 0.9, ""colsample_bytree"": 0.6, ""reg_alpha"": 0.0, ""reg_lambda"": 0.1}",2026-05-10T16:51:17.468869,0.8206759462048077,0.0042351610860997,0.8130095596226761,0.8254430805000557,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0619.csv,False,,45.719106912612915,,2026-05-10T16:52:03.187968,0.81918,0.81472,0.005955946204807661,0.005955946204807661,0.0044600000000000195,0.0044600000000000195
santander,630,xgboost,336705,"{""n_estimators"": 300, ""learning_rate"": 0.01, ""max_depth"": 5, ""min_child_weight"": 2.0, ""gamma"": 0.01, ""subsample"": 1.0, ""colsample_bytree"": 0.5, ""reg_alpha"": 0.01, ""reg_lambda"": 0.1}",2026-05-10T17:10:51.299803,0.8132794936141504,0.004250868457594,0.8062017352094447,0.8190061625997505,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0630.csv,False,,54.74419999122619,,2026-05-10T17:11:46.043995,0.81194,0.80697,0.006309493614150452,0.006309493614150452,0.00497000000000003,0.00497000000000003
santander,631,xgboost,482848,"{""n_estimators"": 500, ""learning_rate"": 0.01, ""max_depth"": 3, ""min_child_weight"": 10.0, ""gamma"": 0.0, ""subsample"": 0.9, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.1, ""reg_lambda"": 0.5}",2026-05-10T17:11:46.060631,0.8123289100461278,0.0040340823187175,0.8053206452451471,0.8175524600052422,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0631.csv,False,,64.40967202186584,,2026-05-10T17:12:50.470295,0.81167,0.80724,0.005088910046127881,0.005088910046127881,0.004430000000000045,0.004430000000000045
santander,676,xgboost,286744,"{""n_estimators"": 300, ""learning_rate"": 0.07, ""max_depth"": 5, ""min_child_weight"": 10.0, ""gamma"": 0.1, ""subsample"": 0.8, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.01, ""reg_lambda"": 1.0}",2026-05-10T18:40:31.901101,0.8784067676147191,0.0038964863041316,0.8710536049601907,0.8824563445088818,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0676.csv,False,,58.0782458782196,,2026-05-10T18:41:29.979340,0.87862,0.87642,0.001986767614719165,0.001986767614719165,0.0021999999999999797,0.0021999999999999797
santander,681,xgboost,812507,"{""n_estimators"": 700, ""learning_rate"": 0.03, ""max_depth"": 4, ""min_child_weight"": 2.0, ""gamma"": 0.3, ""subsample"": 0.8, ""colsample_bytree"": 0.9, ""reg_alpha"": 0.0, ""reg_lambda"": 2.0}",2026-05-10T18:50:58.662399,0.8779215836797327,0.0033849499876274,0.8714492988089015,0.8812655256753069,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0681.csv,False,,93.36855387687685,,2026-05-10T18:52:32.030944,0.87794,0.87413,0.0037915836797327573,0.0037915836797327573,0.003810000000000091,0.003810000000000091
santander,704,catboost,918909,"{""iterations"": 900, ""learning_rate"": 0.05, ""depth"": 8, ""l2_leaf_reg"": 7.0, ""random_strength"": 5.0, ""bagging_temperature"": 0.0}",2026-05-10T19:53:27.136423,0.8936698940706872,0.0028730724423177,0.8882390161477216,0.8966678005193598,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0704.csv,False,,243.870934009552,,2026-05-10T19:57:31.007349,0.89369,0.89115,0.002519894070687201,0.002519894070687201,0.0025399999999999867,0.0025399999999999867
santander,707,catboost,991343,"{""iterations"": 500, ""learning_rate"": 0.05, ""depth"": 4, ""l2_leaf_reg"": 10.0, ""random_strength"": 0.5, ""bagging_temperature"": 0.5}",2026-05-10T20:02:25.351629,0.873409299211729,0.0035703678167213,0.8667304597081298,0.8772013420397521,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0707.csv,False,,66.68030095100403,,2026-05-10T20:03:32.031916,0.87194,0.86984,0.0035692992117291045,0.0035692992117291045,0.002100000000000102,0.002100000000000102
santander,709,catboost,26087,"{""iterations"": 500, ""learning_rate"": 0.01, ""depth"": 4, ""l2_leaf_reg"": 7.0, ""random_strength"": 2.0, ""bagging_temperature"": 0.5}",2026-05-10T20:05:57.605605,0.8145515698487081,0.0052581969506358,0.8050498065536685,0.8199614406262452,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0709.csv,False,,64.66470694541931,,2026-05-10T20:07:02.270303,0.81027,0.80724,0.007311569848708177,0.007311569848708177,0.003030000000000088,0.003030000000000088
santander,724,catboost,915138,"{""iterations"": 900, ""learning_rate"": 0.07, ""depth"": 8, ""l2_leaf_reg"": 3.0, ""random_strength"": 0.5, ""bagging_temperature"": 0.5}",2026-05-10T20:35:04.097824,0.8936131765855077,0.0030673918614425,0.8877824883365276,0.8960783807555284,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0724.csv,False,,278.860631942749,,2026-05-10T20:39:42.958447,0.89444,0.89141,0.0022031765855076157,0.0022031765855076157,0.003029999999999977,0.003029999999999977
santander,725,catboost,745889,"{""iterations"": 900, ""learning_rate"": 0.02, ""depth"": 5, ""l2_leaf_reg"": 5.0, ""random_strength"": 5.0, ""bagging_temperature"": 0.0}",2026-05-10T20:39:42.977248,0.8711182663899842,0.0032706847194675,0.864963958694576,0.8740965129788197,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0725.csv,False,,134.37776827812195,,2026-05-10T20:41:57.355007,0.86932,0.86703,0.004088266389984274,0.004088266389984274,0.0022900000000000142,0.0022900000000000142
santander,751,catboost,877279,"{""iterations"": 300, ""learning_rate"": 0.01, ""depth"": 7, ""l2_leaf_reg"": 1.0, ""random_strength"": 0.5, ""bagging_temperature"": 2.0}",2026-05-10T21:25:56.330735,0.816598372479549,0.0045263248353703,0.808449760646462,0.8220049702906774,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0751.csv,False,,69.47100901603699,,2026-05-10T21:27:05.801734,0.81426,0.81085,0.005748372479549069,0.005748372479549069,0.003410000000000024,0.003410000000000024
santander,755,catboost,787826,"{""iterations"": 700, ""learning_rate"": 0.02, ""depth"": 7, ""l2_leaf_reg"": 10.0, ""random_strength"": 1.0, ""bagging_temperature"": 0.5}",2026-05-10T21:32:55.880703,0.8729140445087216,0.0033357831335203,0.8665519401325777,0.8759424320592081,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0755.csv,False,,148.22602128982544,,2026-05-10T21:35:24.106715,0.87112,0.86838,0.004534044508721524,0.004534044508721524,0.0027399999999999647,0.0027399999999999647
